sale_id,sale_date,perfume_id,perfume_name,brand,category,price,supplier_id,stock_quantity,reorder_level,last_restock_date,supplier_name,country,contact_email
2295,2024-07-05,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2296,2024-07-05,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2297,2024-07-05,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2298,2024-07-05,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2299,2024-07-05,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
2300,2024-07-05,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
2301,2024-07-05,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
2302,2024-07-05,16,Hero,Burberry,Eau de Parfum,150,19,718,3,2024-01-29,Burberry Official,UK,info@burberry-official.com
2303,2024-07-05,60,Donna Born in Roma,Valentino,Eau de Parfum,138,7,877,2,2024-03-10,L’Oreal Luxe,France,info@lorealluxe.com
2304,2024-07-05,21,Idole,Lancome,Eau de Parfum,135,7,283,7,2024-01-10,L’Oreal Luxe,France,info@lorealluxe.com
2305,2024-07-05,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
2306,2024-07-05,88,Blanc,Lacoste,Eau de Toilette,100,34,116,8,2024-03-23,Inter Parfums SA,France,info@interparfums-fr.com
2307,2024-07-05,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2308,2024-07-05,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
2309,2024-07-06,15,J’adore,Dior,Eau de Parfum,150,11,798,5,2024-03-18,Christian Dior Official,USA,info@dior-official.com
2310,2024-07-06,58,Oud Wood,Tom Ford,Eau de Parfum,280,6,748,4,2024-03-16,Tom Ford Beauty Official,USA,info@tomford-official.com
2311,2024-07-06,90,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,858,1,2024-04-17,Tom Ford Beauty Official,USA,info@tomford-official.com
2312,2024-07-06,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
2313,2024-07-06,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2314,2024-07-06,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2315,2024-07-06,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
2316,2024-07-06,1,Sauvage,Dior,Eau de Toilette,155,11,469,3,2024-03-04,Christian Dior Official,USA,info@dior-official.com
2317,2024-07-06,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2318,2024-07-06,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
2319,2024-07-06,98,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,92,15,2024-03-12,Coty Inc.,USA,info@coty.com
2320,2024-07-06,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2321,2024-07-06,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
2322,2024-07-06,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2323,2024-07-06,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2324,2024-07-06,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
2325,2024-07-06,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
2326,2024-07-06,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
2327,2024-07-06,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2328,2024-07-06,24,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,125,11,2024-03-24,Inter Parfums Inc.,USA,info@interparfums.com
2329,2024-07-06,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2330,2024-07-06,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2331,2024-07-06,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2332,2024-07-07,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2333,2024-07-07,28,Allure Homme Sport,Chanel,Eau de Toilette,150,8,911,2,2024-01-06,Chanel Official,USA,info@chanel-official.com
2334,2024-07-07,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
2335,2024-07-07,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
2336,2024-07-07,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
2337,2024-07-07,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2338,2024-07-07,78,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,892,1,2024-01-18,L’Oreal Luxe,France,info@lorealluxe.com
2339,2024-07-07,34,Terre d’Hermes,Hermes,Eau de Toilette,150,9,929,2,2024-03-18,Hermes International,France,info@hermes-international.com
2340,2024-07-07,57,Fahrenheit,Dior,Eau de Toilette,130,11,767,6,2024-03-23,Christian Dior Official,USA,info@dior-official.com
2341,2024-07-07,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
2342,2024-07-07,83,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,744,5,2024-03-03,Estee Lauder Companies,USA,info@esteelauder-companies.com
2343,2024-07-07,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
2344,2024-07-07,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
2345,2024-07-07,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
2346,2024-07-08,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
2347,2024-07-08,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2348,2024-07-08,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2349,2024-07-08,50,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,961,1,2024-02-11,L’Oreal Luxe,France,info@lorealluxe.com
2350,2024-07-08,83,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,744,5,2024-03-03,Estee Lauder Companies,USA,info@esteelauder-companies.com
2351,2024-07-08,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
2352,2024-07-08,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
2353,2024-07-08,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2354,2024-07-08,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2355,2024-07-08,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
2356,2024-07-08,80,Polo Blue,Ralph Lauren,Eau de Toilette,120,24,249,12,2024-02-19,Ralph Lauren Official,USA,info@ralphlauren-official.com
2357,2024-07-08,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
2358,2024-07-08,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2359,2024-07-08,94,Black Opium,Yves Saint Laurent,Eau de Parfum,135,13,803,1,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
2360,2024-07-08,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2361,2024-07-09,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2362,2024-07-09,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2363,2024-07-09,24,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,125,11,2024-03-24,Inter Parfums Inc.,USA,info@interparfums.com
2364,2024-07-09,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
2365,2024-07-09,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2366,2024-07-09,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2367,2024-07-09,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2368,2024-07-09,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
2369,2024-07-09,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
2370,2024-07-09,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
2371,2024-07-09,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2372,2024-07-09,58,Oud Wood,Tom Ford,Eau de Parfum,280,6,748,4,2024-03-16,Tom Ford Beauty Official,USA,info@tomford-official.com
2373,2024-07-09,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2374,2024-07-10,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2375,2024-07-10,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2376,2024-07-10,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
2377,2024-07-10,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
2378,2024-07-10,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2379,2024-07-10,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
2380,2024-07-10,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2381,2024-07-10,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
2382,2024-07-10,28,Allure Homme Sport,Chanel,Eau de Toilette,150,8,911,2,2024-01-06,Chanel Official,USA,info@chanel-official.com
2383,2024-07-10,30,Icon,Dunhill,Eau de Parfum,120,31,590,6,2024-02-25,Inter Parfums UK Ltd.,UK,info@interparfums-uk.com
2384,2024-07-10,26,Donna Born in Roma,Valentino,Eau de Parfum,138,7,975,1,2024-02-15,L’Oreal Luxe,France,info@lorealluxe.com
2385,2024-07-10,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
2386,2024-07-10,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2387,2024-07-10,90,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,858,1,2024-04-17,Tom Ford Beauty Official,USA,info@tomford-official.com
2388,2024-07-10,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2389,2024-07-10,98,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,92,15,2024-03-12,Coty Inc.,USA,info@coty.com
2390,2024-07-10,2,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,579,5,2024-03-28,Tom Ford Beauty Official,USA,info@tomford-official.com
2391,2024-07-10,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2392,2024-07-10,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
2393,2024-07-10,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
2394,2024-07-10,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2395,2024-07-11,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
2396,2024-07-11,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2397,2024-07-11,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2398,2024-07-11,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
2399,2024-07-11,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2400,2024-07-11,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2401,2024-07-11,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2402,2024-07-11,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
2403,2024-07-11,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2404,2024-07-11,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2405,2024-07-11,32,Le Male,Jean Paul Gaultier,Eau de Toilette,120,18,130,13,2024-04-03,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
2406,2024-07-11,21,Idole,Lancome,Eau de Parfum,135,7,283,7,2024-01-10,L’Oreal Luxe,France,info@lorealluxe.com
2407,2024-07-11,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2408,2024-07-11,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2409,2024-07-11,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
2410,2024-07-11,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
2411,2024-07-11,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
2412,2024-07-11,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2413,2024-07-11,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
2414,2024-07-11,19,Sauvage,Dior,Eau de Toilette,155,11,888,2,2024-04-05,Christian Dior Official,USA,info@dior-official.com
2415,2024-07-12,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2416,2024-07-12,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
2417,2024-07-12,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
2418,2024-07-12,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
2419,2024-07-12,56,Replica – By the Fireplace,Maison Margiela,Eau de Toilette,160,7,808,2,2024-04-23,L’Oreal Luxe,France,info@lorealluxe.com
2420,2024-07-12,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2421,2024-07-12,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
2422,2024-07-12,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2423,2024-07-12,3,Allure Homme Sport,Chanel,Eau de Toilette,150,8,473,7,2024-03-31,Chanel Official,USA,info@chanel-official.com
2424,2024-07-12,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
2425,2024-07-12,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2426,2024-07-12,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
2427,2024-07-12,55,Y,Yves Saint Laurent,Eau de Parfum,150,13,868,2,2024-04-27,YSL Beauty Official,USA,info@ysl-official.com
2428,2024-07-12,58,Oud Wood,Tom Ford,Eau de Parfum,280,6,748,4,2024-03-16,Tom Ford Beauty Official,USA,info@tomford-official.com
2429,2024-07-12,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2430,2024-07-13,98,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,92,15,2024-03-12,Coty Inc.,USA,info@coty.com
2431,2024-07-13,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2432,2024-07-13,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2433,2024-07-13,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
2434,2024-07-13,28,Allure Homme Sport,Chanel,Eau de Toilette,150,8,911,2,2024-01-06,Chanel Official,USA,info@chanel-official.com
2435,2024-07-13,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
2436,2024-07-13,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2437,2024-07-13,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2438,2024-07-13,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2439,2024-07-13,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
2440,2024-07-13,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2441,2024-07-13,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
2442,2024-07-13,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2443,2024-07-13,90,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,858,1,2024-04-17,Tom Ford Beauty Official,USA,info@tomford-official.com
2444,2024-07-13,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2445,2024-07-13,98,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,92,15,2024-03-12,Coty Inc.,USA,info@coty.com
2446,2024-07-13,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
2447,2024-07-13,15,J’adore,Dior,Eau de Parfum,150,11,798,5,2024-03-18,Christian Dior Official,USA,info@dior-official.com
2448,2024-07-13,42,Y,Yves Saint Laurent,Eau de Parfum,150,13,874,2,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
2449,2024-07-14,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2450,2024-07-14,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2451,2024-07-14,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
2452,2024-07-14,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
2453,2024-07-14,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2454,2024-07-14,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
2455,2024-07-14,22,Bad Boy,Carolina Herrera,Eau de Toilette,135,5,763,7,2024-02-29,Puig,Spain,info@puig.com
2456,2024-07-14,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2457,2024-07-14,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
2458,2024-07-14,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
2459,2024-07-14,56,Replica – By the Fireplace,Maison Margiela,Eau de Toilette,160,7,808,2,2024-04-23,L’Oreal Luxe,France,info@lorealluxe.com
2460,2024-07-14,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
2461,2024-07-14,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2462,2024-07-15,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2463,2024-07-15,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2464,2024-07-15,71,Beautiful,Estee Lauder,Eau de Parfum,120,3,584,7,2024-01-01,Estee Lauder Companies,USA,info@esteelauder-companies.com
2465,2024-07-15,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
2466,2024-07-15,32,Le Male,Jean Paul Gaultier,Eau de Toilette,120,18,130,13,2024-04-03,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
2467,2024-07-15,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
2468,2024-07-15,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2469,2024-07-15,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2470,2024-07-15,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2471,2024-07-15,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
2472,2024-07-15,12,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,977,1,2024-02-17,Coty Inc.,USA,info@coty.com
2473,2024-07-15,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
2474,2024-07-15,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2475,2024-07-15,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2476,2024-07-15,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
2477,2024-07-15,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2478,2024-07-15,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
2479,2024-07-15,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2480,2024-07-15,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
2481,2024-07-15,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2482,2024-07-16,21,Idole,Lancome,Eau de Parfum,135,7,283,7,2024-01-10,L’Oreal Luxe,France,info@lorealluxe.com
2483,2024-07-16,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
